mgi_symbol	ensembl_gene_id	hgnc_symbol
Zfp105	ENSG00000169981	ZNF35
Zfp106	ENSG00000103994	ZNF106
Zfp112	ENSG00000062370	ZNF112
Zfp113	ENSG00000166526	ZNF3
Zfp114	ENSG00000159905	ZNF221
Zfp12	ENSG00000164631	ZNF12
Zfp128	ENSG00000278129	ZNF8
Zfp13	ENSG00000122386	ZNF205
Zfp131	ENSG00000172262	ZNF131
Zfp14	ENSG00000142065	ZFP14
Zfp143	ENSG00000166478	ZNF143
Zfp146	ENSG00000167635	ZNF146
Zfp148	ENSG00000163848	ZNF148
Zfp157	ENSG00000176024	ZNF613
Zfp169	ENSG00000175787	ZNF169
Zfp174	ENSG00000103343	ZNF174
Zfp180	ENSG00000167384	ZNF180
Zfp182	ENSG00000147118	ZNF182
Zfp184	ENSG00000096654	ZNF184
Zfp185	ENSG00000147394	ZNF185
Zfp189	ENSG00000136870	ZNF189
Zfp2	ENSG00000198939	ZFP2
Zfp202	ENSG00000166261	ZNF202
Zfp207	ENSG00000010244	ZNF207
Zfp212	ENSG00000170260	ZNF212
Zfp213	ENSG00000085644	ZNF213
Zfp217	ENSG00000171940	ZNF217
Zfp219	ENSG00000165804	ZNF219
Zfp239	ENSG00000196793	ZNF239
Zfp248	ENSG00000198105	ZNF248
Zfp251	ENSG00000198169	ZNF251
Zfp260	ENSG00000254004	ZNF260
Zfp263	ENSG00000006194	ZNF263
Zfp273	ENSG00000196109	ZNF676
Zfp275	ENSG00000063587	ZNF275
Zfp276	ENSG00000158805	ZNF276
Zfp277	ENSG00000198839	ZNF277
Zfp28	ENSG00000196867	ZFP28
Zfp280b	ENSG00000275004	ZNF280B
Zfp280c	ENSG00000056277	ZNF280C
Zfp280d	ENSG00000137871	ZNF280D
Zfp281	ENSG00000162702	ZNF281
Zfp282	ENSG00000170265	ZNF282
Zfp287	ENSG00000141040	ZNF287
Zfp292	ENSG00000188994	ZNF292
Zfp296	ENSG00000170684	ZNF296
Zfp3	ENSG00000180787	ZFP3
Zfp30	ENSG00000120784	ZFP30
Zfp300	ENSG00000189042	ZNF567
Zfp316	ENSG00000205903	ZNF316
Zfp317	ENSG00000130803	ZNF317
Zfp318	ENSG00000171467	ZNF318
Zfp319	ENSG00000166188	ZNF319
Zfp322a	ENSG00000181315	ZNF322
Zfp324	ENSG00000083812	ZNF324
Zfp326	ENSG00000162664	ZNF326
Zfp329	ENSG00000181894	ZNF329
Zfp330	ENSG00000109445	ZNF330
Zfp334	ENSG00000198185	ZNF334
Zfp335	ENSG00000198026	ZNF335
Zfp341	ENSG00000131061	ZNF341
Zfp346	ENSG00000113761	ZNF346
Zfp352	ENSG00000283039	KLF18
Zfp354a	ENSG00000169131	ZNF354A
Zfp354b	ENSG00000178338	ZNF354B
Zfp354c	ENSG00000177932	ZNF354C
Zfp358	ENSG00000198816	ZNF358
Zfp36	ENSG00000128016	ZFP36
Zfp362	ENSG00000160094	ZNF362
Zfp365	ENSG00000138311	ZNF365
Zfp366	ENSG00000178175	ZNF366
Zfp367	ENSG00000165244	ZNF367
Zfp36l1	ENSG00000185650	ZFP36L1
Zfp36l2	ENSG00000152518	ZFP36L2
Zfp37	ENSG00000136866	ZFP37
Zfp382	ENSG00000161298	ZNF382
Zfp383	ENSG00000188283	ZNF383
Zfp384	ENSG00000126746	ZNF384
Zfp385a	ENSG00000161642	ZNF385A
Zfp385b	ENSG00000144331	ZNF385B
Zfp385c	ENSG00000187595	ZNF385C
Zfp386	ENSG00000175322	ZNF519
Zfp39	ENSG00000227124	ZNF717
Zfp395	ENSG00000186918	ZNF395
Zfp397	ENSG00000186812	ZNF397
Zfp398	ENSG00000197024	ZNF398
Zfp407	ENSG00000215421	ZNF407
Zfp408	ENSG00000175213	ZNF408
Zfp41	ENSG00000181638	ZFP41
Zfp410	ENSG00000119725	ZNF410
Zfp414	ENSG00000133250	ZNF414
Zfp418	ENSG00000083817	ZNF416
Zfp42	ENSG00000179059	ZFP42
Zfp420	ENSG00000197050	ZNF420
Zfp422	ENSG00000165512	ZNF22
Zfp423	ENSG00000102935	ZNF423
Zfp426	ENSG00000130818	ZNF426
Zfp428	ENSG00000131116	ZNF428
Zfp438	ENSG00000183621	ZNF438
Zfp444	ENSG00000167685	ZNF444
Zfp445	ENSG00000185219	ZNF445
Zfp446	ENSG00000083838	ZNF446
Zfp449	ENSG00000173275	ZNF449
Zfp451	ENSG00000112200	ZNF451
Zfp454	ENSG00000178187	ZNF454
Zfp458	ENSG00000198521	ZNF43
Zfp46	ENSG00000125945	ZNF436
Zfp462	ENSG00000148143	ZNF462
Zfp467	ENSG00000181444	ZNF467
Zfp473	ENSG00000142528	ZNF473
Zfp474	ENSG00000164185	ZNF474
Zfp488	ENSG00000265763	ZNF488
Zfp503	ENSG00000165655	ZNF503
Zfp507	ENSG00000168813	ZNF507
Zfp51	ENSG00000160336	ZNF761
Zfp511	ENSG00000198546	ZNF511
Zfp512	ENSG00000243943	ZNF512
Zfp513	ENSG00000163795	ZNF513
Zfp516	ENSG00000101493	ZNF516
Zfp518a	ENSG00000177853	ZNF518A
Zfp518b	ENSG00000178163	ZNF518B
Zfp521	ENSG00000198795	ZNF521
Zfp523	ENSG00000065029	ZNF76
Zfp524	ENSG00000171443	ZNF524
Zfp526	ENSG00000167625	ZNF526
Zfp536	ENSG00000198597	ZNF536
Zfp541	ENSG00000118156	ZNF541
Zfp551	ENSG00000204519	ZNF551
Zfp553	ENSG00000180035	ZNF48
Zfp558	ENSG00000167785	ZNF558
Zfp560	ENSG00000198028	ZNF560
Zfp563	ENSG00000188868	ZNF563
Zfp566	ENSG00000186017	ZNF566
Zfp57	ENSG00000204644	ZFP57
Zfp574	ENSG00000105732	ZNF574
Zfp575	ENSG00000176472	ZNF575
Zfp579	ENSG00000218891	ZNF579
Zfp580	ENSG00000213015	ZNF580
Zfp583	ENSG00000198440	ZNF583
Zfp592	ENSG00000166716	ZNF592
Zfp593	ENSG00000142684	ZNF593
Zfp597	ENSG00000167981	ZNF597
Zfp598	ENSG00000167962	ZNF598
Zfp605	ENSG00000196458	ZNF605
Zfp606	ENSG00000166704	ZNF606
Zfp608	ENSG00000168916	ZNF608
Zfp609	ENSG00000180357	ZNF609
Zfp612	ENSG00000167377	ZNF23
Zfp617	ENSG00000257446	ZNF878
Zfp618	ENSG00000157657	ZNF618
Zfp62	ENSG00000196670	ZFP62
Zfp623	ENSG00000183309	ZNF623
Zfp628	ENSG00000197483	ZNF628
Zfp629	ENSG00000102870	ZNF629
Zfp637	ENSG00000169740	ZNF32
Zfp639	ENSG00000121864	ZNF639
Zfp641	ENSG00000167528	ZNF641
Zfp644	ENSG00000122482	ZNF644
Zfp646	ENSG00000167395	ZNF646
Zfp647	ENSG00000196150	ZNF250
Zfp648	ENSG00000179930	ZNF648
Zfp65	ENSG00000256771	ZNF253
Zfp651	ENSG00000114853	ZBTB47
Zfp652	ENSG00000198740	ZNF652
Zfp654	ENSG00000175105	ZNF654
Zfp655	ENSG00000197343	ZNF655
Zfp661	ENSG00000275111	ZNF2
Zfp664	ENSG00000179195	ZNF664
Zfp667	ENSG00000198046	ZNF667
Zfp668	ENSG00000167394	ZNF668
Zfp672	ENSG00000171161	ZNF672
Zfp687	ENSG00000143373	ZNF687
Zfp688	ENSG00000229809	ZNF688
Zfp689	ENSG00000156853	ZNF689
Zfp69	ENSG00000187815	ZFP69
Zfp691	ENSG00000164011	ZNF691
Zfp692	ENSG00000171163	ZNF692
Zfp697	ENSG00000143067	ZNF697
Zfp7	ENSG00000147789	ZNF7
Zfp703	ENSG00000183779	ZNF703
Zfp704	ENSG00000164684	ZNF704
Zfp706	ENSG00000120963	ZNF706
Zfp710	ENSG00000140548	ZNF710
Zfp711	ENSG00000147180	ZNF711
Zfp740	ENSG00000139651	ZNF740
Zfp746	ENSG00000181220	ZNF746
Zfp750	ENSG00000141579	ZNF750
Zfp759	ENSG00000213799	ZNF845
Zfp768	ENSG00000169957	ZNF768
Zfp770	ENSG00000198146	ZNF770
Zfp771	ENSG00000179965	ZNF771
Zfp772	ENSG00000152439	ZNF773
Zfp775	ENSG00000196456	ZNF775
Zfp777	ENSG00000196453	ZNF777
Zfp78	ENSG00000196263	ZNF471
Zfp780b	ENSG00000128000	ZNF780B
Zfp784	ENSG00000179922	ZNF784
Zfp786	ENSG00000197362	ZNF786
Zfp787	ENSG00000142409	ZNF787
Zfp790	ENSG00000197863	ZNF790
Zfp791	ENSG00000173875	ZNF791
Zfp800	ENSG00000048405	ZNF800
Zfp804a	ENSG00000170396	ZNF804A
Zfp804b	ENSG00000182348	ZNF804B
Zfp82	ENSG00000181007	ZFP82
Zfp821	ENSG00000102984	ZNF821
Zfp827	ENSG00000151612	ZNF827
Zfp830	ENSG00000198783	ZNF830
Zfp831	ENSG00000124203	ZNF831
Zfp839	ENSG00000022976	ZNF839
Zfp84	ENSG00000196357	ZNF565
Zfp846	ENSG00000196605	ZNF846
Zfp865	ENSG00000261221	ZNF865
Zfp866	ENSG00000188033	ZNF490
Zfp869	ENSG00000167232	ZNF91
Zfp872	ENSG00000242852	ZNF709
Zfp879	ENSG00000234284	ZNF879
Zfp9	ENSG00000175395	ZNF25
Zfp90	ENSG00000184939	ZFP90
Zfp91	ENSG00000186660	ZFP91
Zfp92	ENSG00000189420	ZFP92
Zfp932	ENSG00000186272	ZNF17
Zfp94	ENSG00000124459	ZNF45
Zfp963	ENSG00000188295	ZNF669
Zfpl1	ENSG00000162300	ZFPL1
Zfpm1	ENSG00000179588	ZFPM1
Zfpm2	ENSG00000169946	ZFPM2
Zfr	ENSG00000056097	ZFR
Zfr2	ENSG00000105278	ZFR2
Zfx	ENSG00000005889	ZFX
Zfyve1	ENSG00000165861	ZFYVE1
Zfyve16	ENSG00000039319	ZFYVE16
Zfyve19	ENSG00000166140	ZFYVE19
Zfyve21	ENSG00000100711	ZFYVE21
Zfyve26	ENSG00000072121	ZFYVE26
Zfyve27	ENSG00000155256	ZFYVE27
Zfyve28	ENSG00000159733	ZFYVE28
Zg16	ENSG00000174992	ZG16
Zglp1	ENSG00000220201	ZGLP1
Zgpat	ENSG00000197114	ZGPAT
Zgrf1	ENSG00000138658	ZGRF1
Zhx1	ENSG00000165156	ZHX1
Zhx2	ENSG00000178764	ZHX2
Zhx3	ENSG00000174306	ZHX3
Zic1	ENSG00000152977	ZIC1
Zic2	ENSG00000043355	ZIC2
Zic3	ENSG00000156925	ZIC3
Zic4	ENSG00000174963	ZIC4
Zic5	ENSG00000139800	ZIC5
Zik1	ENSG00000171649	ZIK1
Zkscan1	ENSG00000106261	ZKSCAN1
Zkscan14	ENSG00000160908	ZNF394
Zkscan16	ENSG00000173258	ZNF483
Zkscan17	ENSG00000162714	ZNF496
Zkscan2	ENSG00000155592	ZKSCAN2
Zkscan4	ENSG00000187626	ZKSCAN4
Zkscan5	ENSG00000196652	ZKSCAN5
Zkscan6	ENSG00000154957	ZNF18
Zkscan7	ENSG00000196345	ZKSCAN7
Zkscan8	ENSG00000198315	ZKSCAN8
Zmat1	ENSG00000166432	ZMAT1
Zmat2	ENSG00000146007	ZMAT2
Zmat3	ENSG00000172667	ZMAT3
Zmat4	ENSG00000165061	ZMAT4
Zmat5	ENSG00000100319	ZMAT5
Zmiz1	ENSG00000108175	ZMIZ1
Zmiz2	ENSG00000122515	ZMIZ2
Zmpste24	ENSG00000084073	ZMPSTE24
Zmym1	ENSG00000197056	ZMYM1
Zmym2	ENSG00000121741	ZMYM2
Zmym3	ENSG00000147130	ZMYM3
Zmym4	ENSG00000146463	ZMYM4
Zmym5	ENSG00000132950	ZMYM5
Zmym6	ENSG00000163867	ZMYM6
Zmynd10	ENSG00000004838	ZMYND10
Zmynd11	ENSG00000015171	ZMYND11
Zmynd12	ENSG00000066185	ZMYND12
Zmynd15	ENSG00000141497	ZMYND15
Zmynd19	ENSG00000165724	ZMYND19
Zmynd8	ENSG00000101040	ZMYND8
Znfx1	ENSG00000124201	ZNFX1
Znhit2	ENSG00000174276	ZNHIT2
Znhit3	ENSG00000273611	ZNHIT3
Znhit6	ENSG00000117174	ZNHIT6
Znrf1	ENSG00000186187	ZNRF1
Znrf2	ENSG00000180233	ZNRF2
Znrf3	ENSG00000183579	ZNRF3
Znrf4	ENSG00000105428	ZNRF4
Zp1	ENSG00000149506	ZP1
Zp2	ENSG00000103310	ZP2
Zp3	ENSG00000188372	ZP3
Zpbp	ENSG00000042813	ZPBP
Zpbp2	ENSG00000186075	ZPBP2
Zpld1	ENSG00000170044	ZPLD1
Zpr1	ENSG00000109917	ZPR1
Zranb1	ENSG00000019995	ZRANB1
Zranb2	ENSG00000132485	ZRANB2
Zranb3	ENSG00000121988	ZRANB3
Zrsr2	ENSG00000169249	ZRSR2
Zscan10	ENSG00000130182	ZSCAN10
Zscan12	ENSG00000158691	ZSCAN12
Zscan18	ENSG00000121413	ZSCAN18
Zscan2	ENSG00000176371	ZSCAN2
Zscan20	ENSG00000121903	ZSCAN20
Zscan21	ENSG00000166529	ZSCAN21
Zscan22	ENSG00000182318	ZSCAN22
Zscan25	ENSG00000197037	ZSCAN25
Zscan29	ENSG00000140265	ZSCAN29
Zswim1	ENSG00000168612	ZSWIM1
Zswim2	ENSG00000163012	ZSWIM2
Zswim3	ENSG00000132801	ZSWIM3
Zswim4	ENSG00000132003	ZSWIM4
Zswim5	ENSG00000162415	ZSWIM5
Zswim6	ENSG00000130449	ZSWIM6
Zswim7	ENSG00000214941	ZSWIM7
Zswim8	ENSG00000214655	ZSWIM8
Zw10	ENSG00000086827	ZW10
Zwilch	ENSG00000174442	ZWILCH
Zwint	ENSG00000122952	ZWINT
Zxdc	ENSG00000070476	ZXDC
Zyg11a	ENSG00000203995	ZYG11A
Zyg11b	ENSG00000162378	ZYG11B
Zyx	ENSG00000159840	ZYX
Zzef1	ENSG00000074755	ZZEF1
Zzz3	ENSG00000036549	ZZZ3
0610007P14Rik	ENSG00000133935	ERG28
0610009O20Rik	ENSG00000081791	DELE1
0610010F05Rik	ENSG00000162929	SANBR
0610011F06Rik	ENSG00000130731	METTL26
1110001J03Rik	ENSG00000164898	FMC1
1110004E09Rik	ENSG00000159079	CFAP298
1110008F13Rik	ENSG00000101084	RAB5IF
1110008L16Rik	ENSG00000100890	PRORP
1110008P14Rik	ENSG00000171159	BBLN
1110032A03Rik	ENSG00000137720	CFAP68
1110034G24Rik	ENSG00000171984	SHLD1
1110037F02Rik	ENSG00000164944	VIRMA
1110051M20Rik	ENSG00000149179	CSTPP1
1190002N15Rik	ENSG00000181744	DIPK2A
1190003K10Rik	ENSG00000283329	FAM240B
1190007I07Rik	ENSG00000204954	UQCC6
1500012F01Rik	ENSG00000177410	ZFAS1
1500015O10Rik	ENSG00000119147	ECRG4
1600002H07Rik	ENSG00000162062	TEDC2
1600002K03Rik	ENSG00000228300	FAM174C
1700001C02Rik	ENSG00000173557	CIMIP2C
1700001L19Rik	ENSG00000215217	CFAP90
1700006E09Rik	ENSG00000231256	CFAP97D1
1700007B14Rik	ENSG00000234828	IQCM
1700007G11Rik	ENSG00000197826	CFAP299
1700007K13Rik	ENSG00000160345	PIERCE1
1700011E24Rik	ENSG00000239605	STPG4
1700011H14Rik	ENSG00000100557	CCDC198
1700011I03Rik	ENSG00000230561	CCDC192
1700012P22Rik	ENSG00000157330	CFAP107
1700013F07Rik	ENSG00000179902	CFAP276
1700015E13Rik	ENSG00000171722	SPATA46
1700015F17Rik	ENSG00000251154	PTTG1IP2
1700015G11Rik	ENSG00000255359	CCDC179
1700016K19Rik	ENSG00000187624	LIAT1
1700018C11Rik	ENSG00000230601	TEX48
1700019B03Rik	ENSG00000198723	SAXO5
1700019O17Rik	ENSG00000177673	TEX44
1700021F05Rik	ENSG00000130349	MTRES1
1700024P16Rik	ENSG00000187889	FYB2
1700026L06Rik	ENSG00000165698	SPACA9
1700028P14Rik	ENSG00000204711	CFAP95
1700029I15Rik	ENSG00000234776	FREY1
1700034O15Rik	ENSG00000165131	LLCFC1
1700037H04Rik	ENSG00000101220	ADISSP
1700040L02Rik	ENSG00000183346	CABCOCO1
1700042G07Rik	ENSG00000250719	P3R3URF
1700066B19Rik	ENSG00000283288	SMIM33
1700074P13Rik	ENSG00000186163	PRSS59P
1700080E11Rik	ENSG00000246082	NUDT16L2P
1700092M07Rik	ENSG00000283268	TEX54
1700112E06Rik	ENSG00000148655	LRMDA
1700123I01Rik	ENSG00000168070	MAJIN
1700125H20Rik	ENSG00000141371	CHCT1
1810011H11Rik	ENSG00000204161	TMEM273
1810011O10Rik	ENSG00000176907	TCIM
1810013L24Rik	ENSG00000182831	HAPSTR1
1810022K09Rik	ENSG00000176731	RBIS
1810026J23Rik	ENSG00000142444	TIMM29
1810041L15Rik	ENSG00000138944	SHISAL1
1810043G02Rik	ENSG00000160226	CFAP410
1810043H04Rik	ENSG00000224877	NDUFAF8
1810046K07Rik	ENSG00000150750	POU2AF2
2010107E04Rik	ENSG00000156411	ATP5MJ
2010107G23Rik	ENSG00000171224	FAM241B
2010111I01Rik	ENSG00000148120	AOPEP
2010300C02Rik	ENSG00000196872	CRACDL
2210016F16Rik	ENSG00000165118	QNG1
2300005B03Rik	ENSG00000283992	SLURP2
2310007B03Rik	ENSG00000172478	MAB21L4
2310035C23Rik	ENSG00000134444	RELCH
2310036O22Rik	ENSG00000123144	TRIR
2310050C09Rik	ENSG00000198854	KPLCE
2410015M20Rik	ENSG00000174917	MICOS13
2410016O06Rik	ENSG00000170468	RIOX1
2410089E03Rik	ENSG00000197603	CPLANE1
2410131K14Rik	ENSG00000111412	SPRING1
2610002M06Rik	ENSG00000278530	CHMP1B2P
2610020H08Rik	ENSG00000005189	REXO5
2610301B20Rik	ENSG00000156172	CFAP418
2610507B11Rik	ENSG00000007202	BLTP2
2610524H06Rik	ENSG00000174456	C12orf76
2610528A11Rik	ENSG00000188373	GPR15LG
2700029M09Rik	ENSG00000056050	HPF1
2700060E02Rik	ENSG00000087302	RTRAF
2700081O15Rik	ENSG00000188070	ZFTA
2700094K13Rik	ENSG00000211450	SELENOH
2810006K23Rik	ENSG00000130921	MTRFR
2810403A07Rik	ENSG00000132680	KHDC4
2810417H13Rik	ENSG00000166803	PCLAF
2810428I15Rik	ENSG00000006015	REX1BD
2810474O19Rik	ENSG00000174718	RESF1
2900011O08Rik	ENSG00000166780	BMERB1
3010026O09Rik	ENSG00000161010	MRNIP
3110002H16Rik	ENSG00000141452	RMC1
3110035E14Rik	ENSG00000169085	VXN
3110043O21Rik	ENSG00000147894	C9orf72
3110062M04Rik	ENSG00000122783	CYREN
3110079O15Rik	ENSG00000182600	SNORC
3632451O06Rik	ENSG00000139971	ARMH4
3830406C13Rik	ENSG00000114405	CEP15
4430402I18Rik	ENSG00000106686	SPATA6L
4833427G06Rik	ENSG00000183644	HOATZ
4921511H03Rik	ENSG00000164645	TEX47
4930402H24Rik	ENSG00000088854	DNAAF9
4930404N11Rik	ENSG00000183397	TEKTIP1
4930415F15Rik	ENSG00000164500	SPMIP7
4930415O20Rik	ENSG00000257987	SPMIP11
4930427A07Rik	ENSG00000185347	TEDC1
4930430F08Rik	ENSG00000133641	RLIG1
4930432K21Rik	ENSG00000132016	BRME1
4930435E12Rik	ENSG00000163424	TEX55
4930452B06Rik	ENSG00000163689	CFAP20DC
4930502E18Rik	ENSG00000169551	CT55
4930538K18Rik	ENSG00000274386	TMEM269
4930539E08Rik	ENSG00000189325	BNIP5
4930549C01Rik	ENSG00000227868	TEX46
4930563D23Rik	ENSG00000222018	C21orf140
4930578C19Rik	ENSG00000147113	DIPK2B
4931406P16Rik	ENSG00000166398	GARRE1
4931409K22Rik	ENSG00000278685	IQCA1L
4931428F04Rik	ENSG00000196123	MATCAP1
4931429I11Rik	ENSG00000109944	JHY
4932438A13Rik	ENSG00000138688	BLTP1
4932443I19Rik	ENSG00000283361	CFAP97D2
4933402P03Rik	ENSG00000184560	SPEM2
4933406J08Rik	ENSG00000167014	TERB2
4933413G19Rik	ENSG00000283297	TEX52
4933417A18Rik	ENSG00000185689	TEX56P
4933427G17Rik	ENSG00000230872	MFSD13B
4933433C11Rik	ENSG00000197768	STPG3
5031414D18Rik	ENSG00000102445	RUBCNL
5430419D17Rik	ENSG00000176584	DMBT1L1
5430427O19Rik	ENSG00000120280	TASL
5730508B09Rik	ENSG00000174749	FAM241A
5730559C18Rik	ENSG00000163362	INAVA
6030419C18Rik	ENSG00000205363	INSYN1
6330403A02Rik	ENSG00000203685	STUM
6330408A02Rik	ENSG00000185453	ZSWIM9
6330416G13Rik	ENSG00000157693	TMEM268
6430573F11Rik	ENSG00000250305	TRMT9B
7420461P10Rik	ENSG00000283683	MYOCOS
8030462N17Rik	ENSG00000152242	ARK2N
8430408G22Rik	ENSG00000165507	DEPP1
9030617O03Rik	ENSG00000133943	DGLUCY
9030624J02Rik	ENSG00000103544	VPS35L
9130011E15Rik	ENSG00000120029	ARMH3
9230110C19Rik	ENSG00000137691	CFAP300
9330182L06Rik	ENSG00000164659	ELAPOR2
9430016H08Rik	ENSG00000162972	MAIP1
9430020K01Rik	ENSG00000165757	JCAD
9530077C05Rik	ENSG00000164542	MATCAP2
A230046K03Rik	ENSG00000136051	WASHC4
A230050P20Rik	ENSG00000130813	SHFL
A230065H16Rik	ENSG00000283071	LBHD2
A330050F15Rik	ENSG00000231824	AKAIN1
A430105I19Rik	ENSG00000188549	CCDC9B
A730017C20Rik	ENSG00000186367	MINAR2
A830080D01Rik	ENSG00000173681	BCLAF3
Aaed1	ENSG00000158122	PRXL2C
Acpp	ENSG00000014257	ACP3
Acpt	ENSG00000142513	ACP4
Adck3	ENSG00000163050	COQ8A
Adck4	ENSG00000123815	COQ8B
Adprhl2	ENSG00000116863	ADPRS
Adrbk1	ENSG00000173020	GRK2
Adrbk2	ENSG00000100077	GRK3
AF529169	ENSG00000169330	MINAR1
Agpat9	ENSG00000138678	GPAT3
AI314180	ENSG00000136813	ECPAS
AI413582	ENSG00000186577	SMIM29
AI464131	ENSG00000164976	MYORG
AI846148	ENSG00000168005	SPINDOC
Aim1	ENSG00000112297	CRYBG1
Aim1l	ENSG00000176092	CRYBG2
AK010878	ENSG00000170270	GON7
Akr1b3	ENSG00000085662	AKR1B1
Als2cr11	ENSG00000155754	C2CD6
Als2cr12	ENSG00000155749	FLACC1
Amica1	ENSG00000160593	JAML
Apitd1	ENSG00000175279	CENPS
Apoa1bp	ENSG00000163382	NAXE
Apopt1	ENSG00000256053	COA8
Armc4	ENSG00000169126	ODAD2
Arntl	ENSG00000133794	BMAL1
Arntl2	ENSG00000029153	BMAL2
Asna1	ENSG00000198356	GET3
Asun	ENSG00000064102	INTS13
Athl1	ENSG00000142102	PGGHG
Atp5a1	ENSG00000152234	ATP5F1A
Atp5b	ENSG00000110955	ATP5F1B
Atp5c1	ENSG00000165629	ATP5F1C
Atp5d	ENSG00000099624	ATP5F1D
Atp5e	ENSG00000124172	ATP5F1E
Atp5g1	ENSG00000159199	ATP5MC1
Atp5g2	ENSG00000135390	ATP5MC2
Atp5g3	ENSG00000154518	ATP5MC3
Atp5h	ENSG00000167863	ATP5PD
Atp5j	ENSG00000154723	ATP5PF
Atp5j2	ENSG00000241468	ATP5MF
Atp5k	ENSG00000169020	ATP5ME
Atp5l	ENSG00000167283	ATP5MG
Atp5o	ENSG00000241837	ATP5PO
Atp5s	ENSG00000125375	DMAC2L
Atp5sl	ENSG00000105341	DMAC2
AU019823	ENSG00000150776	NKAPD1
AU022751	ENSG00000187690	EZHIP
AW549877	ENSG00000205765	RIMOC1
B230118H07Rik	ENSG00000166352	IFTAP
B630005N14Rik	ENSG00000164603	BMT2
B930041F14Rik	ENSG00000228594	FNDC10
BC003331	ENSG00000157181	ODR4
BC003965	ENSG00000174109	UQCC4
BC017158	ENSG00000140688	RUSF1
BC017643	ENSG00000178927	CYBC1
BC021891	ENSG00000143674	MAP3K21
BC022687	ENSG00000140104	CLBA1
BC024978	ENSG00000188493	ACTMAP
BC026585	ENSG00000242193	CRYZL2P
BC027072	ENSG00000179270	PCARE
BC029214	ENSG00000148362	PAXX
BC030336	ENSG00000185716	MOSMO
BC030867	ENSG00000125319	HROB
BC037034	ENSG00000146826	TRAPPC14
BC048403	ENSG00000174206	KICS2
BC048609	ENSG00000187066	TMEM262
BC049352	ENSG00000255274	SMIM35
BC051142	ENSG00000204296	TSBP1
BC051628	ENSG00000125531	FNDC11
BC052040	ENSG00000186073	CDIN1
BC055324	ENSG00000000460	FIRRM
BC068281	ENSG00000163026	WDCP
BC089491	ENSG00000186838	SELENOV
BC100451	ENSG00000178404	CEP295NL
Bre	ENSG00000158019	BABAM2
Btbd11	ENSG00000151136	ABTB3
Bzrap1	ENSG00000005379	TSPOAP1
C330007P06Rik	ENSG00000018610	STEEP1
C330027C09Rik	ENSG00000163507	CIP2A
C530008M17Rik	ENSG00000109265	CRACD
C77370	ENSG00000050030	NEXMIF
Carkd	ENSG00000213995	NAXD
Casc1	ENSG00000118307	DNAI7
Casc4	ENSG00000166734	GOLM2
Casc5	ENSG00000137812	KNL1
Cbwd1	ENSG00000172785	ZNG1A
Ccbl1	ENSG00000171097	KYAT1
Ccbl2	ENSG00000137944	KYAT3
Ccdc108	ENSG00000181378	CFAP65
Ccdc109b	ENSG00000005059	MCUB
Ccdc114	ENSG00000105479	ODAD1
Ccdc129	ENSG00000180347	ITPRID1
Ccdc130	ENSG00000104957	YJU2B
Ccdc151	ENSG00000198003	ODAD3
Ccdc155	ENSG00000161609	KASH5
Ccdc173	ENSG00000154479	CFAP210
Ccdc36	ENSG00000173421	IHO1
Ccdc53	ENSG00000120860	WASHC3
Ccdc58	ENSG00000160124	MIX23
Ccdc64	ENSG00000135127	BICDL1
Ccdc64b	ENSG00000162069	BICDL2
Ccdc79	ENSG00000249961	TERB1
Ccdc84	ENSG00000186166	CENATAC
Ccdc94	ENSG00000105248	YJU2
Ccpg1os	ENSG00000261652	PIERCE2
Cd163l1	ENSG00000214279	SCART1
Cd244	ENSG00000122223	CD244
Cd3eap	ENSG00000117877	POLR1G
Cecr5	ENSG00000069998	HDHD5
Cecr6	ENSG00000183307	TMEM121B
Cirh1a	ENSG00000141076	UTP4
Col4a3bp	ENSG00000113163	CERT1
Cpsf3l	ENSG00000127054	INTS11
Cramp1l	ENSG00000007545	CRAMP1
Csrp2bp	ENSG00000149474	KAT14
Ctgf	ENSG00000118523	CCN2
Cyhr1	ENSG00000187954	ZFTRAF1
Cyr61	ENSG00000142871	CCN1
D10Jhu81e	ENSG00000160221	GATD3
D10Wsu102e	ENSG00000151131	NOPCHAP1
D15Ertd621e	ENSG00000176853	FAM91A1
D17Wsu92e	ENSG00000196821	ILRUN
D1Ertd622e	ENSG00000181751	MACIR
D230025D16Rik	ENSG00000125149	PHAF1
D2Wsu81e	ENSG00000198917	SPOUT1
D330045A20Rik	ENSG00000147231	RADX
D3Ertd254e	ENSG00000185947	ZNF267
D430042O09Rik	ENSG00000047578	KATNIP
D8Ertd82e	ENSG00000275342	PRAG1
D930015E06Rik	ENSG00000121210	TMEM131L
Ddx26b	ENSG00000165359	INTS6L
Ddx39	ENSG00000123136	DDX39A
Ddx58	ENSG00000107201	RIGI
Deb1	ENSG00000008324	SS18L2
Dfna5	ENSG00000105928	GSDME
Dfnb59	ENSG00000204311	PJVK
Dgcr14	ENSG00000100056	ESS2
Diexf	ENSG00000117597	UTP25
Dirc2	ENSG00000138463	SLC49A4
Dnaic1	ENSG00000122735	DNAI1
Dnaic2	ENSG00000171595	DNAI2
Dopey1	ENSG00000083097	DOP1A
Dopey2	ENSG00000142197	DOP1B
Dpcr1	ENSG00000168631	MUCL3
Dscr3	ENSG00000157538	VPS26C
Dupd1	ENSG00000188716	DUSP29
