id	ensembl_gene_id	hgnc_symbol	entrezgene_id	official	Type	num	neg.score	neg.p.value	neg.fdr	neg.rank	neg.goodsgrna	neg.lfc	pos.score	pos.p.value	pos.fdr	pos.rank	pos.goodsgrna	pos.lfc	lfc.zs	lfc.zs.rank	lfc.zs.rank.perc
TMEM200A	ENSG00000164484	TMEM200A	114801	TMEM200A	Stim	16	0.25439	0.57154	1	10135	6	-0.077892	0.39223	0.71645	1	13555	5	-0.077892	-0.631083109373744	3990	0.206032746242446
TMEM200B	ENSG00000253304	TMEM200B	399474	TMEM200B	Stim	16	0.38419	0.70313	1	12690	3	0.015379	0.17954	0.47431	1	9087	7	0.015379	0.150613083483224	10527	0.543670264965653
TMEM200C	ENSG00000206432	TMEM200C	645369	TMEM200C	Stim	16	0.091044	0.30143	1	5206	4	0.10617	0.074868	0.27042	0.971833	5359	8	0.10617	0.91152461059966	16546.5	0.854552967305408
TMEM201	ENSG00000188807	TMEM201	199953	TMEM201	Stim	16	0.31991	0.64368	1	11525	5	0.062948	0.4949	0.79717	1	15014	6	0.062948	0.549284762762027	14113	0.728887970662672
TMEM202	ENSG00000187806	TMEM202	338949	TMEM202	Stim	16	0.11321	0.34995	1	6067	7	-0.09428	0.38096	0.70709	1	13389	5	-0.09428	-0.768429521533365	3260	0.168328082227158
TMEM203	ENSG00000187713	TMEM203	94107	TMEM203	Stim	16	0.42443	0.73843	1	13400	5	-0.054608	0.14649	0.41799	1	8069	7	-0.054608	-0.435941916993673	5256	0.271421930685398
TMEM204	ENSG00000131634	TMEM204	79652	TMEM204	Stim	12	0.98441	0.98728	1	19185	1	-0.0088358	0.10595	0.31467	0.984716	6606	4	-0.0088358	-0.0523290632804313	8633	0.445844739424616
TMEM205	ENSG00000105518	TMEM205	374882	TMEM205	Stim	12	0.015046	0.071391	0.879874	1678	5	0.0053212	0.06617	0.22587	0.971833	4877	5	0.0053212	0.0663195306263147	9690	0.500439026909767
TMEM206	ENSG00000065600	PACC1	55248	PACC1	Stim	16	0.24598	0.56032	1	9925	5	0.042568	0.02338	0.11407	0.935407	2353	7	0.042568	0.378481743491031	12591	0.65027632870203
TMEM207	ENSG00000198398	TMEM207	131920	TMEM207	Stim	16	0.14834	0.41763	1	7292	7	0.029282	0.071665	0.2628	0.971833	5180	8	0.029282	0.267132925334287	11616	0.599917359640514
TMEM208	ENSG00000168701	TMEM208	29100	TMEM208	Stim	16	0.00089932	0.0071992	0.270662	510	10	-0.25417	0.1787	0.47314	1	9063	3	-0.25417	-2.10845379784541	519	0.0267548163834513
TMEM209	ENSG00000146842	TMEM209	84928	TMEM209	Stim	16	0.099365	0.31994	1	5541	6	-0.01893	0.16072	0.44434	1	8547	4	-0.01893	-0.136927681392565	7783	0.401942048447911
TMEM210	ENSG00000185863	TMEM210	100505993	TMEM210	Stim	16	0.42688	0.74056	1	13453	5	0.047672	0.20076	0.50381	1	9666	6	0.047672	0.421257926531225	12992	0.670988068798099
TMEM211	ENSG00000206069	LHFPL7	255349	LHFPL7	Stim	16	0.056419	0.21893	1	3854	5	0.079152	0.051056	0.20364	0.970918	4039	7	0.079152	0.685089086818317	15198	0.78492846443882
TMEM212	ENSG00000186329	TMEM212	389177	TMEM212	Stim	16	0.99695	0.99755	1	19271	1	0.20579	0.007106	0.043479	0.835452	999	10	0.20579	1.74643122393511	18919	0.977118950467435
TMEM213	ENSG00000214128	TMEM213	155006	TMEM213	Stim	16	0.098688	0.31848	1	5506	5	0.01237	0.089154	0.3022	0.983499	5927	5	0.01237	0.125394914445618	10275	0.530654408346676
TMEM214	ENSG00000119777	TMEM214	54867	TMEM214	Stim	16	0.074231	0.26251	1	4550	4	0.010728	0.18678	0.48439	1	9293	5	0.010728	0.111633454306119	10150	0.524198130261867
TMEM215	ENSG00000188133	TMEM215	401498	TMEM215	Stim	16	0.045585	0.18573	1	3319	4	0.072642	0.16422	0.45065	1	8667	7	0.072642	0.630529339249418	14790	0.763855172770002
TMEM216	ENSG00000187049	TMEM216	51259	TMEM216	Stim	16	0.97515	0.99141	1	19093	2	0.063397	0.27781	0.60353	1	11505	5	0.063397	0.553047792970696	14150	0.730799028975776
TMEM217	ENSG00000172738	TMEM217	221468	TMEM217	Stim	16	0.63149	0.86985	1	16165	5	0.037203	0.87741	0.96946	1	18456	3	0.037203	0.333518141999918	12213	0.630752543773565
TMEM218	ENSG00000150433	TMEM218	219854	TMEM218	Stim	16	0.61392	0.86027	1	15963	5	-0.0063746	0.77914	0.93649	1	17749	4	-0.0063746	-0.031701958715673	8794	0.454160425597851
TMEM219	ENSG00000149932	TMEM219	124446	TMEM219	Stim	16	0.48597	0.78728	1	14408	2	0.055101	0.2508	0.56996	1	10891	6	0.055101	0.48351973370317	13569	0.700790248437581
TMEM220	ENSG00000187824	TMEM220	388335	TMEM220	Stim	16	0.33099	0.65418	1	11732	6	-0.044376	0.02467	0.11919	0.93722	2453	3	-0.044376	-0.350188408986763	5935	0.306492433242085
TMEM221	ENSG00000188051	TMEM221	100130519	TMEM221	Stim	16	0.87489	0.96523	1	18388	2	0.13697	0.060322	0.23088	0.971833	4561	9	0.13697	1.16965674963532	17664	0.912297918495945
TMEM222	ENSG00000186501	TMEM222	84065	TMEM222	Stim	16	1	1	1	19358	0	0.86531	1.0352e-15	2.5568e-07	0.000413	2	14	0.86531	7.27381136474017	19361	0.999948349775322
TMEM223	ENSG00000168569	TMEM223	79064	TMEM223	Stim	16	0.94888	0.98618	1	18938	2	0.069515	0.17876	0.47322	1	9065	6	0.069515	0.604322222406414	14591	0.753576778058985
TMEM225	ENSG00000204300	TMEM225	338661	TMEM225	Stim	16	0.81868	0.94779	1	17937	3	0.1028	0.14266	0.41072	0.999198	7934	8	0.1028	0.883280931750629	16394.5	0.846702133154279
TMEM229A	ENSG00000234224	TMEM229A	730130	TMEM229A	Stim	16	0.096102	0.31277	1	5399	8	-0.13204	0.022994	0.11252	0.934191	2325	6	-0.13204	-1.08489281926019	2040	0.105314808119415
TMEM229B	ENSG00000198133	TMEM229B	161145	TMEM229B	Stim	16	0.43148	0.74451	1	13540	6	-0.061912	0.68539	0.89992	1	17008	1	-0.061912	-0.497156109964985	4859	0.250916791488043
TMEM230	ENSG00000089063	TMEM230	29058	TMEM230	Stim	16	0.32335	0.64694	1	11592	6	-0.019988	0.57645	0.84572	1	16004	5	-0.019988	-0.145794687986712	7702	0.397758380248954
TMEM231	ENSG00000205084	TMEM231	79583	TMEM231	Stim	16	0.99726	0.9977	1	19277	1	0.10083	0.17527	0.4683	1	8960	7	0.10083	0.866770531948673	16287	0.841123908889004
TMEM232	ENSG00000186952	TMEM232	642987	TMEM232	Stim	16	0.10721	0.33716	1	5839	7	-0.054591	0.79072	0.94025	1	17824	2	-0.054591	-0.435799441462387	5258	0.271525231134755
TMEM233	ENSG00000224982	TMEM233	387890	TMEM233	Stim	16	0.70973	0.9071	1	17007	3	0.030192	0.0063079	0.039355	0.829974	908	7	0.030192	0.274759556714886	11691	0.6037911264914
TMEM234	ENSG00000160055	TMEM234	56063	TMEM234	Stim	16	0.1076	0.33798	1	5857	7	-0.034687	0.40925	0.73045	1	13813	5	-0.034687	-0.268985737067397	6634	0.34259594029234
TMEM235	ENSG00000204278	TMEM235	283999	TMEM235	Stim	16	0.23575	0.54636	1	9652	2	0.10782	0.16155	0.4459	1	8582	7	0.10782	0.925353118047999	16630	0.8588915861784
TMEM236	ENSG00000148483	TMEM236	653567	TMEM236	Stim	16	0.66403	0.88766	1	16577	2	0.094329	0.23774	0.55331	1	10581	7	0.094329	0.812286212602218	15979	0.825267289912711
TMEM237	ENSG00000155755	TMEM237	65062	TMEM237	Stim	16	0.43847	0.75042	1	13684	5	0.18233	0.019069	0.096388	0.914477	2028	9	0.18233	1.54981499076055	18670.5	0.964258044522494
TMEM238	ENSG00000233493	TMEM238	388564	TMEM238	Stim	16	0.1128	0.34911	1	6053	7	-0.11297	0.27523	0.60033	1	11435	4	-0.11297	-0.92506879681182	2552	0.131759723154796
TMEM239	ENSG00000198326	TMEM239	100288797	TMEM239	Stim	16	0.45649	0.76561	1	13970	4	-0.036449	0.78167	0.93731	1	17763	2	-0.036449	-0.283752906839502	6516	0.33650121378028
TMEM240	ENSG00000205090	TMEM240	339453	TMEM240	Stim	16	0.010351	0.057682	0.814615	1366	10	-0.19817	0.71107	0.91248	1	17225	4	-0.19817	-1.6391226359624	918.5	0.0473632560301637
TMEM241	ENSG00000134490	TMEM241	85019	TMEM241	Stim	16	0.22678	0.53385	1	9433	6	0.034901	0.10141	0.32845	0.98516	6423	6	0.034901	0.314225278881084	12046	0.62212695625226
TMEM242	ENSG00000215712	TMEM242	729515	TMEM242	Stim	16	0.72079	0.91109	1	17084	3	0.14774	0.004061	0.026818	0.802539	644	10	0.14774	1.25991918916174	17976	0.92841278859563
TMEM243	ENSG00000135185	TMEM243	79161	TMEM243	Stim	16	0.52366	0.80921	1	14853	4	-0.00097919	0.47182	0.77963	1	14692	3	-0.00097919	0.0135165063581701	9208	0.475543618614741
TMEM244	ENSG00000203756	TMEM244	253582	TMEM244	Stim	16	0.14817	0.41735	1	7287	6	-0.026848	0.82962	0.95336	1	18104	3	-0.026848	-0.203287755317381	7166.5	0.37007385982129
TMEM245	ENSG00000106771	TMEM245	23731	TMEM245	Stim	16	0.78922	0.93658	1	17690	4	0.08282	0.064044	0.24149	0.971833	4767	7	0.08282	0.715830277921655	15401.5	0.795413460048551
TMEM246	ENSG00000165152	PGAP4	84302	PGAP4	Stim	12	0.028746	0.11917	0.996249	2474	2	-0.012356	0.26345	0.55348	1	11198	5	-0.012356	-0.0818315553529415	8329	0.430143071122359
TMEM247	ENSG00000284701	TMEM247	388946	TMEM247	Stim	16	0.39143	0.70956	1	12828	4	0.086582	0.31094	0.64302	1	12213	7	0.086582	0.747359274903867	15584	0.804865451164713
TMEM248	ENSG00000106609	TMEM248	55069	TMEM248	Stim	16	0.99288	0.9964	1	19241	1	0.067874	0.026508	0.12564	0.93722	2582	6	0.067874	0.590569143180521	14470	0.747327100872889
TMEM249	ENSG00000261587	TMEM249	340393	TMEM249	Stim	16	0.064811	0.2397	1	4180	7	-0.024582	0.43658	0.75228	1	14166	2	-0.024582	-0.184296605088329	7350	0.37957750116213
TMEM25	ENSG00000149582	TMEM25	84866	TMEM25	Stim	16	0.60274	0.85404	1	15821	5	-0.0022912	0.39687	0.72025	1	13618	5	-0.0022912	0.00252066389920353	9104.5	0.470171995248179
TMEM251	ENSG00000153485	LYSET	26175	LYSET	Stim	16	0.0063458	0.038577	0.688228	1076	7	0.031671	0.053104	0.20976	0.971833	4144	7	0.031671	0.28715492793676	11793	0.609059449408605
TMEM252	ENSG00000181778	TMEM252	169693	TMEM252	Stim	16	0.0098954	0.055527	0.805329	1332	9	-0.17124	0.54492	0.82957	1	15668	5	-0.17124	-1.4134246325783	1257.5	0.0648726821961676
TMEM253	ENSG00000232070	TMEM253	643382	TMEM253	Stim	16	0.021811	0.10579	0.96845	2100	8	-0.064446	0.078836	0.27932	0.975211	5517	4	-0.064446	-0.518393345040192	4713.5	0.243375858684985
TMEM254	ENSG00000133678	TMEM254	80195	TMEM254	Stim	16	0.335	0.65794	1	11802	6	-0.089143	0.4108	0.73174	1	13835	6	-0.089143	-0.725376768344204	3476	0.179484530757709
TMEM255A	ENSG00000125355	TMEM255A	55026	TMEM255A	Stim	16	0.42501	0.73895	1	13416	6	0.082439	0.1513	0.42704	1	8219	8	0.082439	0.712637149838129	15380	0.794328805330303
TMEM255B	ENSG00000184497	TMEM255B	348013	TMEM255B	Stim	16	0.049494	0.1979	1	3531	5	0.02225	0.86582	0.96589	1	18373	4	0.02225	0.208198340863549	11088	0.572646041010278
TMEM256	ENSG00000205544	TMEM256	254863	TMEM256	Stim	16	0.35993	0.68102	1	12242	4	0.058301	0.57306	0.84398	1	15965	5	0.058301	0.510338657239342	13795	0.712463199214917
TMEM257	ENSG00000185985	SLITRK2	84631	SLITRK2	Stim	16	0.1914	0.48319	1	8509	5	0.0034816	0.027532	0.12922	0.93722	2656	6	0.0034816	0.0509020019584579	9557	0.49356954702753
TMEM258	ENSG00000134825	TMEM258	746	TMEM258	Stim	16	0.0042713	0.027921	0.587034	919	10	-0.28732	0.99179	0.99696	1	19177	1	-0.28732	-2.38628108385294	387	0.0199369867258923
TMEM259	ENSG00000182087	TMEM259	91304	TMEM259	Stim	16	0.035412	0.15282	1	2785	8	-0.070173	0.030029	0.1376	0.938166	2820	4	-0.070173	-0.566390837256334	4409	0.227674190382728
TMEM26	ENSG00000196932	TMEM26	219623	TMEM26	Stim	16	0.98339	0.99392	1	19172	2	0.082859	0.25983	0.58133	1	11120	7	0.082859	0.716157133552252	15406	0.795671711171944
TMEM260	ENSG00000070269	TMEM260	54916	TMEM260	Stim	16	0.70321	0.9047	1	16970	3	0.1083	0.043737	0.18155	0.96454	3623	8	0.1083	0.929375956578424	16651	0.859976240896648
TMEM261	ENSG00000137038	DMAC1	90871	DMAC1	Stim	16	0.8253	0.95033	1	18000	3	0.15741	0.04559	0.18719	0.96454	3732	8	0.15741	1.34096262372261	18250	0.942564950157533
TMEM262	ENSG00000187066	TMEM262	100130348	TMEM262	Stim	16	0.078558	0.27266	1	4707	5	-0.046478	0.47192	0.77971	1	14694	4	-0.046478	-0.367805089384586	5803	0.299674603584526
TMEM263	ENSG00000151135	TMEM263	90488	TMEM263	Stim	16	0.032234	0.1422	1	2642	9	-0.17541	0.28296	0.60986	1	11613	5	-0.17541	-1.44837304231138	1202	0.0620319198388513
TMEM265	ENSG00000281991	TMEM265	100862671	TMEM265	Stim	16	0.096212	0.31301	1	5405	5	0.01982	0.30301	0.63385	1	12038	7	0.01982	0.187832720803268	10910	0.563452301017509
TMEM27	ENSG00000147003	CLTRN	57393	CLTRN	Stim	16	0.080632	0.27749	1	4796	8	-0.059798	0.078967	0.27962	0.975211	5523	7	-0.059798	-0.479438858603902	4959	0.256081813955891
TMEM30A	ENSG00000112697	TMEM30A	55754	TMEM30A	Stim	16	0.090758	0.30079	1	5189	8	-0.164	0.90123	0.9746	1	18556	2	-0.164	-1.35274681807771	1382	0.0713289602809772
TMEM30B	ENSG00000182107	TMEM30B	161291	TMEM30B	Stim	16	0.74542	0.92016	1	17287	4	0.044639	0.14875	0.42226	1	8129	6	0.044639	0.395838615567097	12757	0.658850265998657
TMEM31	ENSG00000179363	TMEM31	203562	TMEM31	Stim	16	0.14614	0.4141	1	7225	5	0.044858	0.13328	0.39271	0.995254	7622	7	0.044858	0.397674035646604	12772	0.659625019368834
TMEM33	ENSG00000109133	TMEM33	55161	TMEM33	Stim	16	0.30862	0.63294	1	11329	5	0.028402	0.1051	0.33616	0.98516	6569	6	0.028402	0.259757721361839	11555	0.596766695935127
TMEM35	ENSG00000126950	TMEM35A	59353	TMEM35A	Stim	16	0.1464	0.41454	1	7236	7	-0.05229	0.16307	0.44856	1	8623	7	-0.05229	-0.416514959257158	5412	0.279479365735241
TMEM37	ENSG00000171227	TMEM37	140738	TMEM37	Stim	16	0.65695	0.88383	1	16488	4	0.063479	0.22813	0.54064	1	10331	7	0.063479	0.55373502788631	14155	0.731057280099168
TMEM38A	ENSG00000072954	TMEM38A	79041	TMEM38A	Stim	16	0.27674	0.6006	1	10706	4	-0.0028279	0.67153	0.89313	1	16885	5	-0.0028279	-0.00197737243262882	9071	0.46846753783379
TMEM38B	ENSG00000095209	TMEM38B	55151	TMEM38B	Stim	16	0.017124	0.087894	0.926076	1824	9	-0.14451	0.42247	0.741	1	13990	5	-0.14451	-1.18940281191522	1755	0.0905944940860493
TMEM39A	ENSG00000176142	TMEM39A	55254	TMEM39A	Stim	16	0.51088	0.8019	1	14719	4	0.071569	0.034561	0.15243	0.951927	3079	8	0.071569	0.621536618951195	14724	0.760446257941222
TMEM39B	ENSG00000121775	TMEM39B	55116	TMEM39B	Stim	16	0.24284	0.55599	1	9836	6	0.1454	0.031291	0.14174	0.938166	2913	8	0.1454	1.24030785132592	17915	0.925262124890243
TMEM40	ENSG00000088726	TMEM40	55287	TMEM40	Stim	16	0.58994	0.84689	1	15667	4	-0.03694	0.67623	0.89548	1	16924	5	-0.03694	-0.287867935419583	6477	0.334486855017819
TMEM41A	ENSG00000163900	TMEM41A	90407	TMEM41A	Stim	16	0.11604	0.35593	1	6173	7	0.037391	0.067184	0.25031	0.971833	4932	6	0.037391	0.335093753757668	12223	0.63126904602035
TMEM41B	ENSG00000166471	TMEM41B	440026	TMEM41B	Stim	16	0.00035084	0.0030403	0.147413	398	7	-0.018859	0.099039	0.32337	0.984875	6336	6	-0.018859	-0.136332636526606	7786	0.402096999121946
TMEM42	ENSG00000169964	TMEM42	131616	TMEM42	Stim	16	0.012265	0.066439	0.853939	1495	7	-0.051903	0.53686	0.82545	1	15583	5	-0.051903	-0.413271545692002	5438	0.280822271576881
TMEM43	ENSG00000170876	TMEM43	79188	TMEM43	Stim	16	0.44722	0.75781	1	13818	5	0.058923	0.17298	0.46503	1	8904	6	0.058923	0.515551585501685	13833.5	0.714425907752699
TMEM44	ENSG00000145014	TMEM44	93109	TMEM44	Stim	16	0.029979	0.13456	1	2528	6	-0.025604	0.1952	0.49615	1	9525	4	-0.025604	-0.192861898792694	7264.5	0.375135581839781
TMEM45A	ENSG00000181458	TMEM45A	55076	TMEM45A	Stim	16	0.11979	0.36382	1	6316	7	0.010064	0.069963	0.258	0.971833	5093	6	0.010064	0.106068527672364	10076	0.520376013635659
TMEM45B	ENSG00000151715	TMEM45B	120224	TMEM45B	Stim	16	0.75486	0.92367	1	17386	1	0.19151	0.0038232	0.025406	0.790702	614	11	0.19151	1.62675177765495	18786	0.970249470585197
TMEM47	ENSG00000147027	TMEM47	83604	TMEM47	Stim	16	0.38397	0.70292	1	12689	6	-0.0043684	0.11678	0.36015	0.989973	7018	7	-0.0043684	-0.0148881698412141	8949	0.462166210423015
TMEM5	ENSG00000118600	RXYLT1	10329	RXYLT1	Stim	16	0.19276	0.48524	1	8541	7	-0.072018	0.44795	0.76121	1	14329	6	-0.072018	-0.581853622857659	4316	0.22287071948763
TMEM50A	ENSG00000183726	TMEM50A	23585	TMEM50A	Stim	16	0.89702	0.97094	1	18557	3	-0.03529	0.22484	0.53627	1	10253	3	-0.03529	-0.274039427971244	6588	0.34022002995713
TMEM50B	ENSG00000142188	TMEM50B	757	TMEM50B	Stim	16	0.056954	0.22028	1	3877	8	-0.086467	0.56007	0.8373	1	15830	5	-0.086467	-0.70294944353708	3593	0.185527607045091
TMEM51	ENSG00000171729	TMEM51	55092	TMEM51	Stim	16	0.33942	0.66216	1	11882	5	0.0066892	0.45275	0.76499	1	14406	6	0.0066892	0.0777846204380283	9800	0.5061205516244
TMEM52	ENSG00000178821	TMEM52	339456	TMEM52	Stim	16	0.068145	0.24782	1	4311	4	0.059959	0.12157	0.36979	0.991797	7187	5	0.059959	0.524234211996521	13905	0.718144723929549
TMEM52B	ENSG00000165685	TMEM52B	120939	TMEM52B	Stim	16	0.40153	0.71845	1	13008	4	0.077448	0.16534	0.45267	1	8697	8	0.077448	0.670808010035306	15079	0.778782087702081
TMEM53	ENSG00000126106	TMEM53	79639	TMEM53	Stim	16	0.88263	0.96716	1	18449	3	0.1481	0.063379	0.23961	0.971833	4737	9	0.1481	1.26293631805956	17985	0.928877640617737
TMEM54	ENSG00000121900	TMEM54	113452	TMEM54	Stim	12	0.62969	0.84614	1	16139	2	0.095988	0.047887	0.17741	0.96454	3855	6	0.095988	0.826190148273003	16054	0.829141056763597
TMEM55A	ENSG00000155099	PIP4P2	55529	PIP4P2	Stim	16	0.11192	0.34724	1	6021	5	0.099842	0.11065	0.34771	0.989627	6778	8	0.099842	0.85849018930688	16241.5	0.838799648778472
TMEM55B	ENSG00000165782	PIP4P1	90809	PIP4P1	Stim	16	0.84709	0.95869	1	18210	4	0.066035	0.12464	0.37587	0.992359	7310	7	0.066035	0.575156643060827	14335	0.740354320541294
TMEM56	ENSG00000152078	TLCD4	148534	TLCD4	Stim	16	0.050991	0.20246	1	3612	7	-0.039279	0.12952	0.38531	0.992359	7482	3	-0.039279	-0.307470892341804	6319	0.32632611951862
TMEM56-RWDD3	ENSG00000271092	TLCD4-RWDD3	100527978	TLCD4-RWDD3	Stim	16	0.078685	0.27296	1	4713	3	0.16194	0.049055	0.19765	0.969961	3923	9	0.16194	1.37892816235351	18348	0.947626672176024
TMEM57	ENSG00000204178	MACO1	55219	MACO1	Stim	16	0.15178	0.42302	1	7390	3	0.13602	0.035376	0.15505	0.953979	3132	8	0.13602	1.16169488171051	17640	0.911058313103662
TMEM59L	ENSG00000105696	TMEM59L	25789	TMEM59L	Stim	16	0.16355	0.44133	1	7717	6	-0.066761	0.11771	0.36207	0.990445	7055	7	-0.066761	-0.537795160035891	4580	0.236506378802748
TMEM60	ENSG00000135211	TMEM60	85025	TMEM60	Stim	16	0.057054	0.22054	1	3879	6	-0.077291	0.83035	0.95363	1	18109	3	-0.077291	-0.626046180297107	4029	0.208047105004907
TMEM61	ENSG00000143001	TMEM61	199964	TMEM61	Stim	12	0.051449	0.18511	1	3644	2	0.076682	0.37768	0.67128	1	13344	5	0.076682	0.664388230213835	15038.5	0.776664428490264
TMEM62	ENSG00000137842	TMEM62	80021	TMEM62	Stim	16	0.039965	0.16781	1	3030	7	-0.048956	0.17401	0.46653	1	8925	6	-0.048956	-0.388572993297909	5633	0.290894065389184
TMEM63A	ENSG00000196187	TMEM63A	9725	TMEM63A	Stim	16	0.36139	0.68236	1	12269	4	0.028958	0.17613	0.46952	1	8986	6	0.028958	0.264417509326249	11594	0.598781054697588
TMEM63B	ENSG00000137216	TMEM63B	55362	TMEM63B	Stim	16	0.4015	0.71843	1	13006	6	0.030705	0.068239	0.2533	0.971833	4992	5	0.030705	0.279058965394278	11724	0.60549558390579
TMEM63C	ENSG00000165548	TMEM63C	57156	TMEM63C	Stim	16	0.72955	0.91428	1	17139	4	-0.025393	0.55755	0.83598	1	15807	5	-0.025393	-0.191093526022027	7280	0.375961985434637
TMEM64	ENSG00000180694	TMEM64	169200	TMEM64	Stim	16	0.47088	0.77739	1	14204	5	-0.094577	0.2287	0.54142	1	10345	7	-0.094577	-0.770918652874066	3240	0.167295077733588
TMEM65	ENSG00000164983	TMEM65	157378	TMEM65	Stim	16	0.0015289	0.01128	0.360504	599	9	-0.2117	0.65846	0.88669	1	16759	2	-0.2117	-1.75251639703878	783	0.0403904756985693
TMEM67	ENSG00000164953	TMEM67	91147	TMEM67	Stim	16	0.044279	0.18165	1	3250	7	-0.066564	0.32343	0.65739	1	12478	6	-0.066564	-0.536144120055695	4594	0.237229481948246
TMEM68	ENSG00000167904	TMEM68	137695	TMEM68	Stim	16	0.67943	0.89602	1	16769	4	-0.042354	0.029062	0.13441	0.938166	2759	4	-0.042354	-0.333242201677344	6085	0.314239966943856
TMEM69	ENSG00000159596	TMEM69	51249	TMEM69	Stim	16	0.18704	0.47674	1	8381	5	-0.015537	0.36266	0.6917	1	13100	5	-0.015537	-0.108491241530617	8074	0.416972263829348
TMEM70	ENSG00000175606	TMEM70	54968	TMEM70	Stim	16	0.36813	0.68853	1	12398	6	0.053796	0.053731	0.21168	0.971833	4175	7	0.053796	0.472582641448574	13479	0.696141728216518
TMEM71	ENSG00000165071	TMEM71	137835	TMEM71	Stim	16	0.36058	0.6816	1	12254	6	-0.025881	0.0565	0.21982	0.971833	4329	4	-0.025881	-0.195183411861294	7246	0.374205877795568
TMEM72	ENSG00000187783	TMEM72	643236	TMEM72	Stim	16	0.89323	0.96993	1	18524	3	0.10853	0.078673	0.27898	0.975211	5510	8	0.10853	0.931303566707587	16663	0.860544393368111
TMEM74	ENSG00000164841	TMEM74	157753	TMEM74	Stim	16	0.54618	0.82212	1	15125	4	0.021871	0.43406	0.75027	1	14136	4	0.021871	0.205021974607233	11060	0.571199834719281
TMEM74B	ENSG00000125895	TMEM74B	55321	TMEM74B	Stim	16	0.74717	0.92078	1	17307	4	0.1115	0.11463	0.35587	0.989973	6927	8	0.1115	0.956194880114596	16786	0.866949021228242
TMEM79	ENSG00000163472	TMEM79	84283	TMEM79	Stim	16	0.47917	0.78329	1	14323	5	-0.057929	0.16373	0.44977	1	8649	6	-0.057929	-0.463774931076056	5072	0.261918289344559
TMEM80	ENSG00000177042	TMEM80	283232	TMEM80	Stim	16	0.082587	0.28202	1	4864	6	0.038215	0.015409	0.080969	0.899484	1724	7	0.038215	0.341999626568232	12278	0.634109808377666
TMEM81	ENSG00000174529	TMEM81	388730	TMEM81	Stim	16	0.36423	0.68498	1	12325	6	-0.025166	0.33073	0.66435	1	12624	5	-0.025166	-0.18919105863368	7303	0.377149940602242
TMEM82	ENSG00000162460	TMEM82	388595	TMEM82	Stim	12	0.20646	0.47758	1	8924	5	-0.12765	0.21371	0.49478	1	9988	4	-0.12765	-1.04810060853401	2131	0.110014978565157
TMEM86A	ENSG00000151117	TMEM86A	144110	TMEM86A	Stim	16	0.18115	0.46803	1	8217	5	-0.031593	0.84673	0.95918	1	18239	4	-0.031593	-0.243055190373361	6832	0.352822684778679
TMEM86B	ENSG00000180089	TMEM86B	255043	TMEM86B	Stim	16	0.42118	0.73567	1	13346	5	-0.017248	0.45542	0.76708	1	14443	4	-0.017248	-0.122830984708864	7923.5	0.409173079902898
TMEM87A	ENSG00000103978	TMEM87A	25963	TMEM87A	Stim	16	0.2484	0.56359	1	9980	2	0.10556	0.10369	0.33315	0.98516	6505	8	0.10556	0.906412253300577	16523	0.853365012137803
TMEM87B	ENSG00000153214	TMEM87B	84910	TMEM87B	Stim	16	0.93013	0.98039	1	18803	2	0.18276	0.030488	0.1391	0.938166	2852	9	0.18276	1.55341878361073	18685	0.965032797892671
TMEM88	ENSG00000167874	TMEM88	92162	TMEM88	Stim	12	0.43259	0.7114	1	13561	3	0.14612	0.011015	0.055647	0.862979	1370	6	0.14612	1.24634210912156	17926	0.925830277361707
TMEM88B	ENSG00000205116	TMEM88B	643965	TMEM88B	Stim	16	0.41268	0.72845	1	13183	3	0.11824	0.27999	0.60624	1	11546	6	0.11824	1.01268223781266	17052.5	0.880687980992717
TMEM89	ENSG00000183396	TMEM89	440955	TMEM89	Stim	16	0.46833	0.7753	1	14167	3	0.13422	0.19583	0.49702	1	9545	7	0.13422	1.14660923722142	17586	0.908269200971024
TMEM8A	ENSG00000129925	PGAP6	58986	PGAP6	Stim	16	0.0013198	0.0099662	0.335592	573	10	-0.3491	0.13484	0.39574	0.996013	7674	5	-0.3491	-2.90405392637316	225	0.0115696503279789
TMEM8B	ENSG00000137103	TMEM8B	51754	TMEM8B	Stim	16	0.22792	0.53548	1	9460	6	0.08418	0.098991	0.32327	0.984875	6334	7	0.08418	0.727228320424528	15477.5	0.799338877124115
TMEM8C	ENSG00000187616	MYMK	389827	MYMK	Stim	16	0.89649	0.9708	1	18551	3	0.077763	0.15399	0.432	1	8299	8	0.077763	0.673447997820898	15100	0.779866742420329
TMEM9	ENSG00000116857	TMEM9	252839	TMEM9	Stim	16	0.8432	0.95719	1	18168	4	0.014995	0.58804	0.85157	1	16104	5	0.014995	0.147394812658884	10496.5	0.54206910800062
TMEM91	ENSG00000142046	TMEM91	641649	TMEM91	Stim	16	0.10595	0.33441	1	5787	7	-0.011673	0.6763	0.89552	1	16925	4	-0.011673	-0.0761073913606898	8391	0.433345385052425
TMEM92	ENSG00000167105	TMEM92	162461	TMEM92	Stim	16	0.046156	0.18746	1	3348	6	0.082765	0.080018	0.28193	0.975926	5568	8	0.082765	0.715369327673377	15397	0.795206859149837
