id	ensembl_gene_id	hgnc_symbol	entrezgene_id	official	Enrichment	pos.rank	neg.rank
CD248	ENSG00000174807	CD248	57124	CD248	0.438095	3840	15065
DHTKD1	ENSG00000181192	DHTKD1	55526	DHTKD1	0.4381925	3839	15066
TM7SF2	ENSG00000149809	TM7SF2	7108	TM7SF2	0.43823	3838	15067
EDARADD	ENSG00000186197	EDARADD	128178	EDARADD	0.438365	3837	15068
IGSF23	ENSG00000216588	IGSF23	147710	IGSF23	0.438375	3836	15069
ZNF716	ENSG00000182111	ZNF716	441234	ZNF716	0.438515	3835	15070
LOC101927844	NA	NA	NA	NA	0.4385195	3834	15071
CNTFR	ENSG00000122756	CNTFR	1271	CNTFR	0.43853	3833	15072
SEC23B	ENSG00000101310	SEC23B	10483	SEC23B	0.43868	3832	15073
NXNL2	ENSG00000130045	NXNL2	158046	NXNL2	0.43883	3831	15074
CT47A11	ENSG00000226929	CT47A11	255313	CT47A11	0.439075	3830	15075
UBE3B	ENSG00000151148	UBE3B	89910	UBE3B	0.4391125	3829	15076
ARID5B	ENSG00000150347	ARID5B	84159	ARID5B	0.43922	3828	15077
SLC39A4	ENSG00000147804	SLC39A4	55630	SLC39A4	0.439258	3827	15078
GNAS	ENSG00000087460	GNAS	2778	GNAS	0.439268	3826	15079
EVA1A	ENSG00000115363	EVA1A	84141	EVA1A	0.43931	3825	15080
RAB10	ENSG00000084733	RAB10	10890	RAB10	0.43933	3824	15081
MAML2	ENSG00000184384	MAML2	84441	MAML2	0.43936	3823	15082
TOMM70A	ENSG00000154174	TOMM70	9868	TOMM70	0.4394875	3822	15083
AUNIP	ENSG00000127423	AUNIP	79000	AUNIP	0.439595	3821	15084
ZNF853	ENSG00000236609	ZNF853	54753	ZNF853	0.4397055	3820	15085
TMEM52B	ENSG00000165685	TMEM52B	120939	TMEM52B	0.439756	3819	15086
MTERF2	ENSG00000120832	MTERF2	80298	MTERF2	0.439985	3818	15087
NT5DC2	ENSG00000168268	NT5DC2	64943	NT5DC2	0.440243	3817	15088
ATP6V1G2	ENSG00000213760	ATP6V1G2	534	ATP6V1G2	0.440315	3816	15089
PIP5KL1	ENSG00000167103	PIP5KL1	138429	PIP5KL1	0.4404905	3815	15090
ZRANB3	ENSG00000121988	ZRANB3	84083	ZRANB3	0.440725	3814	15091
BPHL	ENSG00000137274	BPHL	670	BPHL	0.440875	3813	15092
SPRY4	ENSG00000187678	SPRY4	81848	SPRY4	0.4410055	3812	15093
ARMC4	ENSG00000169126	ODAD2	55130	ODAD2	0.44107	3811	15094
CPB1	ENSG00000153002	CPB1	1360	CPB1	0.44116	3810	15095
RSAD1	ENSG00000136444	RSAD1	55316	RSAD1	0.441445	3809	15096
DLGAP5	ENSG00000126787	DLGAP5	9787	DLGAP5	0.44155	3808	15097
LTK	ENSG00000062524	LTK	4058	LTK	0.441625	3807	15098
OTUD6A	ENSG00000189401	OTUD6A	139562	OTUD6A	0.441675	3806	15099
VWC2L	ENSG00000174453	VWC2L	402117	VWC2L	0.441715	3805	15100
TIAF1	ENSG00000196535	MYO18A	399687	MYO18A	0.441795	3804	15101
PDX1	ENSG00000139515	PDX1	3651	PDX1	0.441835	3803	15102
NT5DC1	ENSG00000178425	NT5DC1	221294	NT5DC1	0.442079	3802	15103
ZNF625	ENSG00000257591	ZNF625	90589	ZNF625	0.442095	3801	15104
RAB44	ENSG00000255587	RAB44	401258	RAB44	0.4421	3800	15105
HIST1H4D	ENSG00000277157	H4C4	8360	H4C4	0.4421225	3799	15106
ELOVL6	ENSG00000170522	ELOVL6	79071	ELOVL6	0.442135	3798	15107
SEC24A	ENSG00000113615	SEC24A	10802	SEC24A	0.44233	3797	15108
MMS19	ENSG00000155229	MMS19	64210	MMS19	0.442415	3796	15109
CD200R1L	ENSG00000206531	CD200R1L	344807	CD200R1L	0.4425245	3795	15110
ADM2	ENSG00000128165	ADM2	79924	ADM2	0.4428985	3794	15111
OR2G2	ENSG00000177489	OR2G2	81470	OR2G2	0.44297	3793	15112
IMMP1L	ENSG00000148950	IMMP1L	196294	IMMP1L	0.44303	3792	15113
LIPC	ENSG00000166035	LIPC	3990	LIPC	0.44309	3791	15114
IBSP	ENSG00000029559	IBSP	3381	IBSP	0.443302	3790	15115
RPS7	ENSG00000171863	RPS7	6201	RPS7	0.4433415	3789	15116
DGKD	ENSG00000077044	DGKD	8527	DGKD	0.44336	3788	15117
TBC1D26	ENSG00000214946	TBC1D26	353149	TBC1D26	0.4434875	3787	15118
CDHR3	ENSG00000128536	CDHR3	222256	CDHR3	0.443615	3786	15119
POPDC2	ENSG00000121577	POPDC2	64091	POPDC2	0.443805	3785	15120
NF2	ENSG00000186575	NF2	4771	NF2	0.44383	3784	15121
NOL10	ENSG00000115761	NOL10	79954	NOL10	0.44393	3783	15122
HINT2	ENSG00000137133	HINT2	84681	HINT2	0.443955	3782	15123
RAD9B	ENSG00000151164	RAD9B	144715	RAD9B	0.44396	3781	15124
REL	ENSG00000162924	REL	5966	REL	0.44399	3780	15125
PRKCZ	ENSG00000067606	PRKCZ	5590	PRKCZ	0.44407	3779	15126
TBC1D23	ENSG00000036054	TBC1D23	55773	TBC1D23	0.44415	3778	15127
PPP3CA	ENSG00000138814	PPP3CA	5530	PPP3CA	0.444165	3777	15128
WDR82	ENSG00000164091	WDR82	80335	WDR82	0.44419	3776	15129
FAM221A	ENSG00000188732	FAM221A	340277	FAM221A	0.4442105	3775	15130
MEGF10	ENSG00000145794	MEGF10	84466	MEGF10	0.444289	3774	15131
NUTM2A	ENSG00000184923	NUTM2A	728118	NUTM2A	0.44439	3773	15132
HABP4	ENSG00000130956	HABP4	22927	HABP4	0.44463	3772	15133
TARS2	ENSG00000143374	TARS2	80222	TARS2	0.444655	3771	15134
ZNF483	ENSG00000173258	ZNF483	158399	ZNF483	0.444725	3770	15135
KIAA0408	ENSG00000189367	KIAA0408	9729	KIAA0408	0.444838	3769	15136
GAS8	ENSG00000141013	GAS8	2622	GAS8	0.444865	3768	15137
IL17RA	ENSG00000177663	IL17RA	23765	IL17RA	0.445195	3767	15138
GRIK1	ENSG00000171189	GRIK1	2897	GRIK1	0.445215	3766	15139
CA5A	ENSG00000174990	CA5A	763	CA5A	0.44525	3765	15140
LAMA3	ENSG00000053747	LAMA3	3909	LAMA3	0.445295	3764	15141
HMBS	ENSG00000256269	HMBS	3145	HMBS	0.44534	3763	15142
PAPD7	ENSG00000112941	TENT4A	11044	TENT4A	0.44542	3762	15143
SNCB	ENSG00000074317	SNCB	6620	SNCB	0.4455	3761	15144
MASP2	ENSG00000009724	MASP2	10747	MASP2	0.445535	3760	15145
PAPL	ENSG00000183760	ACP7	390928	ACP7	0.44563	3759	15146
PCDHAC1	ENSG00000248383	PCDHAC1	56135	PCDHAC1	0.445753	3758	15147
C15orf54	ENSG00000175746	LINC02915	400360	LINC02915	0.44587	3757	15148
GPR63	ENSG00000112218	GPR63	81491	GPR63	0.44602	3756	15149
JARID2	ENSG00000008083	JARID2	3720	JARID2	0.44603	3755	15150
POC1A	ENSG00000164087	POC1A	25886	POC1A	0.4464695	3754	15151
RAP2C	ENSG00000123728	RAP2C	57826	RAP2C	0.44671	3753	15152
C17orf82	ENSG00000187013	LINC02875	388407	LINC02875	0.446892	3752	15153
GNB1L	ENSG00000185838	GNB1L	54584	GNB1L	0.446955	3751	15154
UGP2	ENSG00000169764	UGP2	7360	UGP2	0.447045	3750	15155
UGDH	ENSG00000109814	UGDH	7358	UGDH	0.447185	3749	15156
CKMT1B	ENSG00000237289	CKMT1B	1159	CKMT1B	0.447215	3748	15157
UCKL1	ENSG00000198276	UCKL1	54963	UCKL1	0.447324	3747	15158
VPS72	ENSG00000163159	VPS72	6944	VPS72	0.4474775	3746	15159
DTWD2	ENSG00000169570	DTWD2	285605	DTWD2	0.44749	3745	15160
TMED9	ENSG00000184840	TMED9	54732	TMED9	0.44752	3744	15161
PRR4	ENSG00000111215	PRR4	11272	PRR4	0.447655	3743	15162
SLC24A5	ENSG00000188467	SLC24A5	283652	SLC24A5	0.44813	3742	15163
PEX11B	ENSG00000131779	PEX11B	8799	PEX11B	0.44838	3741	15164
RAI1	ENSG00000108557	RAI1	10743	RAI1	0.44841	3740	15165
FAM96A	ENSG00000166797	CIAO2A	84191	CIAO2A	0.448845	3739	15166
NFKBIB	ENSG00000104825	NFKBIB	4793	NFKBIB	0.44885	3738	15167
SMAD9	ENSG00000120693	SMAD9	4093	SMAD9	0.4490635	3737	15168
DOK1	ENSG00000115325	DOK1	1796	DOK1	0.4493445	3736	15169
TMEM229A	ENSG00000234224	TMEM229A	730130	TMEM229A	0.449425	3735	15170
FOS	ENSG00000170345	FOS	2353	FOS	0.44947	3734	15171
IL17RD	ENSG00000144730	IL17RD	54756	IL17RD	0.44948	3733	15172
PLGRKT	ENSG00000107020	PLGRKT	55848	PLGRKT	0.44964	3732	15173
ADAMTSL5	ENSG00000185761	ADAMTSL5	339366	ADAMTSL5	0.44967	3731	15174
TAGLN3	ENSG00000144834	TAGLN3	29114	TAGLN3	0.450025	3730	15175
SLC1A4	ENSG00000115902	SLC1A4	6509	SLC1A4	0.450155	3729	15176
FAM127C	ENSG00000212747	RTL8B	441518	RTL8B	0.4502	3728	15177
TCF7L2	ENSG00000148737	TCF7L2	6934	TCF7L2	0.45059	3727	15178
SETBP1	ENSG00000152217	SETBP1	26040	SETBP1	0.450935	3726	15179
KIAA2013	ENSG00000116685	KIAA2013	90231	KIAA2013	0.451005	3725	15180
SLC35A5	ENSG00000138459	SLC35A5	55032	SLC35A5	0.45121	3724	15181
PRPH	ENSG00000135406	PRPH	5630	PRPH	0.451255	3723	15182
FAM163B	ENSG00000196990	FAM163B	642968	FAM163B	0.451335	3722	15183
HAND2	ENSG00000164107	HAND2	9464	HAND2	0.4515875	3721	15184
CACNB3	ENSG00000167535	CACNB3	784	CACNB3	0.451615	3720	15185
GFI1	ENSG00000162676	GFI1	2672	GFI1	0.4518825	3719	15186
RASGRP1	ENSG00000172575	RASGRP1	10125	RASGRP1	0.452274	3718	15187
CCL4L2	ENSG00000276070	CCL4L2	9560	CCL4L2	0.452385	3717	15188
SLTM	ENSG00000137776	SLTM	79811	SLTM	0.452455	3716	15189
TBC1D22A	ENSG00000054611	TBC1D22A	25771	TBC1D22A	0.45248	3715	15190
UCP2	ENSG00000175567	UCP2	7351	UCP2	0.45271	3714	15191
DBT	ENSG00000137992	DBT	1629	DBT	0.452755	3713	15192
FAM196A	ENSG00000188916	INSYN2A	642938	INSYN2A	0.4528413	3712	15193
MPP7	ENSG00000150054	MPP7	143098	MPP7	0.453223	3711	15194
ELMSAN1	ENSG00000156030	MIDEAS	91748	MIDEAS	0.453286	3710	15195
MORC2	ENSG00000133422	MORC2	22880	MORC2	0.45356	3708	15196
TOX2	ENSG00000124191	TOX2	84969	TOX2	0.45356	3709	15197
SLC39A12	ENSG00000148482	SLC39A12	221074	SLC39A12	0.453685	3707	15198
ILK	ENSG00000166333	ILK	3611	ILK	0.45412	3706	15199
HSD11B1	ENSG00000117594	HSD11B1	3290	HSD11B1	0.454334	3705	15200
FAM175B	ENSG00000165660	ABRAXAS2	23172	ABRAXAS2	0.454455	3704	15201
SLC7A10	ENSG00000130876	SLC7A10	56301	SLC7A10	0.454457	3703	15202
STAG1	ENSG00000118007	STAG1	10274	STAG1	0.454491	3702	15203
ADAMTS17	ENSG00000140470	ADAMTS17	170691	ADAMTS17	0.454575	3701	15204
ZNF655	ENSG00000197343	ZNF655	79027	ZNF655	0.454785	3700	15205
NOMO3	ENSG00000103226	NOMO3	408050	NOMO3	0.454855	3699	15206
COQ9	ENSG00000088682	COQ9	57017	COQ9	0.45502	3698	15207
GPR180	ENSG00000152749	GPR180	160897	GPR180	0.45503	3697	15208
AK1	ENSG00000106992	AK1	203	AK1	0.4550645	3696	15209
RAB21	ENSG00000080371	RAB21	23011	RAB21	0.455305	3695	15210
AGAP9	ENSG00000204172	AGAP9	642517	AGAP9	0.45557	3694	15211
CHRNA4	ENSG00000101204	CHRNA4	1137	CHRNA4	0.45589	3693	15212
LRRC28	ENSG00000168904	LRRC28	123355	LRRC28	0.45602	3691	15213
MYL6B	ENSG00000196465	MYL6B	140465	MYL6B	0.45602	3692	15214
EHD1	ENSG00000110047	EHD1	10938	EHD1	0.456125	3690	15215
MSL1	ENSG00000188895	MSL1	339287	MSL1	0.456352	3689	15216
ATF3	ENSG00000162772	ATF3	467	ATF3	0.456432	3688	15217
GPI	ENSG00000105220	GPI	2821	GPI	0.4568	3687	15218
EEF1D	ENSG00000104529	EEF1D	1936	EEF1D	0.45713	3686	15219
PSMD5	ENSG00000095261	PSMD5	5711	PSMD5	0.4572765	3685	15220
CT55	ENSG00000169551	CT55	54967	CT55	0.457448	3684	15221
ALG13	ENSG00000101901	ALG13	79868	ALG13	0.4575635	3683	15222
DDX51	ENSG00000185163	DDX51	317781	DDX51	0.458394	3682	15223
CNGA3	ENSG00000144191	CNGA3	1261	CNGA3	0.458635	3681	15224
IFNK	ENSG00000147896	IFNK	56832	IFNK	0.45881	3680	15225
PYURF	ENSG00000145337	PYURF	100996939	PYURF	0.459001	3679	15226
COX15	ENSG00000014919	COX15	1355	COX15	0.45917	3678	15227
UCP3	ENSG00000175564	UCP3	7352	UCP3	0.45939	3677	15228
GALNT4	ENSG00000257594	GALNT4	8693	GALNT4	0.459425	3676	15229
LRFN3	ENSG00000126243	LRFN3	79414	LRFN3	0.459495	3675	15230
PPP1R42	ENSG00000178125	PPP1R42	286187	PPP1R42	0.4594975	3674	15231
CLSTN1	ENSG00000171603	CLSTN1	22883	CLSTN1	0.460065	3673	15232
KIF19	ENSG00000196169	KIF19	124602	KIF19	0.4604721	3672	15233
SP6	ENSG00000189120	SP6	80320	SP6	0.460485	3671	15234
GUCA1B	ENSG00000112599	GUCA1B	2979	GUCA1B	0.46055	3670	15235
TRAPPC6A	ENSG00000007255	TRAPPC6A	79090	TRAPPC6A	0.46064	3669	15236
IQCF5	ENSG00000214681	IQCF5	389124	IQCF5	0.460865	3668	15237
DEK	ENSG00000124795	DEK	7913	DEK	0.46095	3667	15238
GOLGA6L1	ENSG00000273976	GOLGA6L1	283767	GOLGA6L1	0.460965	3666	15239
TOM1L2	ENSG00000175662	TOM1L2	146691	TOM1L2	0.46106	3665	15240
PSPC1	ENSG00000121390	PSPC1	55269	PSPC1	0.46115	3664	15241
TMEM220	ENSG00000187824	TMEM220	388335	TMEM220	0.461185	3663	15242
H2AFY	ENSG00000113648	MACROH2A1	9555	MACROH2A1	0.4614575	3662	15243
DEFB134	ENSG00000205882	DEFB134	613211	DEFB134	0.461515	3661	15244
OPHN1	ENSG00000079482	OPHN1	4983	OPHN1	0.461568	3660	15245
ARHGEF28	ENSG00000214944	ARHGEF28	64283	ARHGEF28	0.46164	3659	15246
CHD6	ENSG00000124177	CHD6	84181	CHD6	0.4617257	3658	15247
CCDC142	ENSG00000135637	CCDC142	84865	CCDC142	0.46221	3657	15248
MCM9	ENSG00000111877	MCM9	254394	MCM9	0.46239	3656	15249
PER3	ENSG00000049246	PER3	8863	PER3	0.46241	3655	15250
PRKACA	ENSG00000072062	PRKACA	5566	PRKACA	0.462475	3654	15251
MCHR2	ENSG00000152034	MCHR2	84539	MCHR2	0.46252	3653	15252
CYP2C8	ENSG00000138115	CYP2C8	1558	CYP2C8	0.462523	3652	15253
GPR45	ENSG00000135973	GPR45	11250	GPR45	0.462635	3651	15254
KLK8	ENSG00000129455	KLK8	11202	KLK8	0.463	3650	15255
MAX	ENSG00000125952	MAX	4149	MAX	0.46304	3649	15256
STUB1	ENSG00000103266	STUB1	10273	STUB1	0.4635525	3648	15257
ZNF132	ENSG00000131849	ZNF132	7691	ZNF132	0.46357	3647	15258
TTL	ENSG00000114999	TTL	150465	TTL	0.46394	3646	15259
LMOD1	ENSG00000163431	LMOD1	25802	LMOD1	0.46406	3645	15260
ITIH3	ENSG00000162267	ITIH3	3699	ITIH3	0.464325	3644	15261
PTPN2	ENSG00000175354	PTPN2	5771	PTPN2	0.4643455	3643	15262
OR10J5	ENSG00000184155	OR10J5	127385	OR10J5	0.46456	3642	15263
C14orf177	ENSG00000176605	LINC02914	283598	LINC02914	0.464575	3641	15264
ADM5	ENSG00000224420	ADM5	199800	ADM5	0.464785	3640	15265
RNMTL1	ENSG00000171861	MRM3	55178	MRM3	0.465155	3639	15266
ECT2L	ENSG00000203734	ECT2L	345930	ECT2L	0.4654425	3638	15267
FOXC1	ENSG00000054598	FOXC1	2296	FOXC1	0.46551	3637	15268
RNF125	ENSG00000101695	RNF125	54941	RNF125	0.465545	3636	15269
PCNXL4	ENSG00000126773	PCNX4	64430	PCNX4	0.46594	3635	15270
WFDC9	ENSG00000180205	WFDC9	259240	WFDC9	0.46609	3634	15271
CASP10	ENSG00000003400	CASP10	843	CASP10	0.466465	3633	15272
APLF	ENSG00000169621	APLF	200558	APLF	0.466485	3632	15273
NEK7	ENSG00000151414	NEK7	140609	NEK7	0.466555	3631	15274
ANKRD42	ENSG00000137494	ANKRD42	338699	ANKRD42	0.466675	3630	15275
HNRNPUL1	ENSG00000105323	HNRNPUL1	11100	HNRNPUL1	0.46748	3629	15276
HOGA1	ENSG00000241935	HOGA1	112817	HOGA1	0.46757	3628	15277
BRAT1	ENSG00000106009	BRAT1	221927	BRAT1	0.4677475	3627	15278
FGL2	ENSG00000127951	FGL2	10875	FGL2	0.4678215	3626	15279
MAGED1	ENSG00000179222	MAGED1	9500	MAGED1	0.46789	3625	15280
TMEM86B	ENSG00000180089	TMEM86B	255043	TMEM86B	0.467925	3624	15281
SLC1A3	ENSG00000079215	SLC1A3	6507	SLC1A3	0.468063	3623	15282
MRPS28	ENSG00000147586	MRPS28	28957	MRPS28	0.468155	3622	15283
MKKS	ENSG00000125863	MKKS	8195	MKKS	0.468309	3621	15284
STK25	ENSG00000115694	STK25	10494	STK25	0.468325	3620	15285
MS4A6E	ENSG00000166926	MS4A6E	245802	MS4A6E	0.468394	3619	15286
EXD3	ENSG00000187609	EXD3	54932	EXD3	0.468425	3618	15287
CT45A9	ENSG00000270946	CT45A9	102723680	CT45A9	0.46882	3617	15288
CD93	ENSG00000125810	CD93	22918	CD93	0.46895	3616	15289
IL33	ENSG00000137033	IL33	90865	IL33	0.468955	3615	15290
SELP	ENSG00000174175	SELP	6403	SELP	0.46901	3614	15291
VRTN	ENSG00000133980	VRTN	55237	VRTN	0.4690145	3613	15292
DEFB116	ENSG00000215545	DEFB116	245930	DEFB116	0.4690825	3612	15293
CDK14	ENSG00000058091	CDK14	5218	CDK14	0.469265	3611	15294
MAP1A	ENSG00000166963	MAP1A	4130	MAP1A	0.46932	3610	15295
OR2T11	ENSG00000279301	OR2T11	127077	OR2T11	0.469365	3609	15296
SPATA31D3	ENSG00000186788	SPATA31D3	389762	SPATA31D3	0.46947	3608	15297
C10orf90	ENSG00000154493	C10orf90	118611	C10orf90	0.469555	3607	15298
PRR20B	ENSG00000204918	PRR20B	729233	PRR20B	0.46964	3606	15299
NRROS	ENSG00000174004	NRROS	375387	NRROS	0.469715	3605	15300
C16orf70	ENSG00000125149	PHAF1	80262	PHAF1	0.4698	3604	15301
OR9A4	ENSG00000258083	OR9A4	130075	OR9A4	0.470115	3603	15302
EDIL3	ENSG00000164176	EDIL3	10085	EDIL3	0.4701675	3602	15303
SFXN1	ENSG00000164466	SFXN1	94081	SFXN1	0.47034	3601	15304
TFPT	ENSG00000105619	TFPT	29844	TFPT	0.47036	3600	15305
SEC23IP	ENSG00000107651	SEC23IP	11196	SEC23IP	0.4711	3599	15306
C19orf52	ENSG00000142444	TIMM29	90580	TIMM29	0.4711725	3598	15307
RNASEH2C	ENSG00000172922	RNASEH2C	84153	RNASEH2C	0.471235	3597	15308
LGALS3	ENSG00000131981	LGALS3	3958	LGALS3	0.47131	3596	15309
SUSD2	ENSG00000099994	SUSD2	56241	SUSD2	0.471405	3595	15310
IFI44L	ENSG00000137959	IFI44L	10964	IFI44L	0.4715	3594	15311
EPS15L1	ENSG00000127527	EPS15L1	58513	EPS15L1	0.47157	3593	15312
SETD5	ENSG00000168137	SETD5	55209	SETD5	0.471595	3592	15313
PSKH1	ENSG00000159792	PSKH1	5681	PSKH1	0.471625	3591	15314
GUCY1A2	ENSG00000152402	GUCY1A2	2977	GUCY1A2	0.47165	3590	15315
VIM	ENSG00000026025	VIM	7431	VIM	0.4717	3589	15316
AARS2	ENSG00000124608	AARS2	57505	AARS2	0.4722275	3588	15317
FOXA2	ENSG00000125798	FOXA2	3170	FOXA2	0.47249	3587	15318
DNM1L	ENSG00000087470	DNM1L	10059	DNM1L	0.472545	3586	15319
ZNF415	ENSG00000170954	ZNF415	55786	ZNF415	0.47284	3585	15320
CLEC18A	ENSG00000157322	CLEC18A	348174	CLEC18A	0.472945	3584	15321
CNOT1	ENSG00000125107	CNOT1	23019	CNOT1	0.47295	3583	15322
HACD1	ENSG00000165996	HACD1	9200	HACD1	0.47298	3582	15323
ZNF250	ENSG00000196150	ZNF250	58500	ZNF250	0.47305	3581	15324
CA4	ENSG00000167434	CA4	762	CA4	0.47333	3580	15325
DSN1	ENSG00000149636	DSN1	79980	DSN1	0.4733825	3579	15326
C12orf54	ENSG00000177627	C12orf54	121273	C12orf54	0.4734	3578	15327
SPIN3	ENSG00000204271	SPIN3	169981	SPIN3	0.47395	3577	15328
STARD9	ENSG00000159433	STARD9	57519	STARD9	0.474135	3576	15329
ZNF777	ENSG00000196453	ZNF777	27153	ZNF777	0.47425	3575	15330
SSRP1	ENSG00000149136	SSRP1	6749	SSRP1	0.474355	3574	15331
EXOSC4	ENSG00000178896	EXOSC4	54512	EXOSC4	0.47459	3573	15332
FAM111A	ENSG00000166801	FAM111A	63901	FAM111A	0.474755	3572	15333
ARHGAP26	ENSG00000145819	ARHGAP26	23092	ARHGAP26	0.474894	3571	15334
PLEKHA8	ENSG00000106086	PLEKHA8	84725	PLEKHA8	0.47522	3570	15335
CTAGE5	ENSG00000150527	MIA2	4253	MIA2	0.475245	3569	15336
PCDH7	ENSG00000169851	PCDH7	5099	PCDH7	0.475275	3568	15337
MIER3	ENSG00000155545	MIER3	166968	MIER3	0.475375	3567	15338
DBNDD1	ENSG00000003249	DBNDD1	79007	DBNDD1	0.475525	3566	15339
MAL2	ENSG00000147676	MAL2	114569	MAL2	0.4756	3565	15340
GK5	ENSG00000175066	GK5	256356	GK5	0.475695	3564	15341
OR10A5	ENSG00000166363	OR10A5	144124	OR10A5	0.47576	3563	15342
MTM1	ENSG00000171100	MTM1	4534	MTM1	0.4758725	3562	15343
WFDC12	ENSG00000168703	WFDC12	128488	WFDC12	0.475909	3561	15344
OR5AN1	ENSG00000176495	OR5AN1	390195	OR5AN1	0.476035	3560	15345
IFIT1B	ENSG00000204010	IFIT1B	439996	IFIT1B	0.47607	3559	15346
GFPT2	ENSG00000131459	GFPT2	9945	GFPT2	0.4761	3558	15347
DSEL	ENSG00000171451	DSEL	92126	DSEL	0.476179	3557	15348
FRMD4A	ENSG00000151474	FRMD4A	55691	FRMD4A	0.47641	3556	15349
VPS26A	ENSG00000122958	VPS26A	9559	VPS26A	0.476522	3555	15350
KCNH1	ENSG00000143473	KCNH1	3756	KCNH1	0.47676	3554	15351
C2orf27B	ENSG00000287151	C2orf27A	29798	C2orf27A	0.476964	3553	15352
ZSCAN4	ENSG00000180532	ZSCAN4	201516	ZSCAN4	0.477435	3552	15353
MANBAL	ENSG00000101363	MANBAL	63905	MANBAL	0.477475	3551	15354
ZNF664	ENSG00000179195	ZNF664	144348	ZNF664	0.477535	3550	15355
ARAP3	ENSG00000120318	ARAP3	64411	ARAP3	0.4776375	3549	15356
CITED4	ENSG00000179862	CITED4	163732	CITED4	0.477838	3548	15357
NLRP11	ENSG00000179873	NLRP11	204801	NLRP11	0.47801	3547	15358
ANXA11	ENSG00000122359	ANXA11	311	ANXA11	0.478335	3546	15359
GABPB1	ENSG00000104064	GABPB1	2553	GABPB1	0.478645	3545	15360
SPRED2	ENSG00000198369	SPRED2	200734	SPRED2	0.478665	3544	15361
CFDP1	ENSG00000153774	CFDP1	10428	CFDP1	0.478725	3543	15362
ZNF652	ENSG00000198740	ZNF652	22834	ZNF652	0.4788	3542	15363
ABCA9	ENSG00000154258	ABCA9	10350	ABCA9	0.47888	3540	15364
FAM210B	ENSG00000124098	FAM210B	116151	FAM210B	0.47888	3541	15365
UAP1L1	ENSG00000197355	UAP1L1	91373	UAP1L1	0.479085	3539	15366
MGAT2	ENSG00000168282	MGAT2	4247	MGAT2	0.479285	3538	15367
ULK2	ENSG00000083290	ULK2	9706	ULK2	0.4793215	3537	15368
WASF3	ENSG00000132970	WASF3	10810	WASF3	0.47935	3536	15369
CXorf36	ENSG00000147113	DIPK2B	79742	DIPK2B	0.479885	3535	15370
NAGS	ENSG00000161653	NAGS	162417	NAGS	0.479955	3534	15371
GKAP1	ENSG00000165113	GKAP1	80318	GKAP1	0.480185	3533	15372
MAGOHB	ENSG00000111196	MAGOHB	55110	MAGOHB	0.4805455	3532	15373
CENPM	ENSG00000100162	CENPM	79019	CENPM	0.480695	3531	15374
MTMR9	ENSG00000104643	MTMR9	66036	MTMR9	0.48077	3530	15375
C8orf74	ENSG00000171060	C8orf74	203076	C8orf74	0.480775	3529	15376
RBMY1J	ENSG00000226941	RBMY1J	378951	RBMY1J	0.480875	3528	15377
TMCO4	ENSG00000162542	TMCO4	255104	TMCO4	0.48102	3527	15378
MYO7A	ENSG00000137474	MYO7A	4647	MYO7A	0.4810585	3526	15379
C9orf92	ENSG00000205549	LINC03041	100129385	LINC03041	0.481115	3525	15380
HTT	ENSG00000197386	HTT	3064	HTT	0.48135	3524	15381
IGFALS	ENSG00000099769	IGFALS	3483	IGFALS	0.4814195	3523	15382
FIS1	ENSG00000214253	FIS1	51024	FIS1	0.4814265	3522	15383
UCP1	ENSG00000109424	UCP1	7350	UCP1	0.48144	3521	15384
ZNF771	ENSG00000179965	ZNF771	51333	ZNF771	0.481555	3520	15385
PTPRB	ENSG00000127329	PTPRB	5787	PTPRB	0.481695	3519	15386
ABCD3	ENSG00000117528	ABCD3	5825	ABCD3	0.4818255	3518	15387
C9	ENSG00000113600	C9	735	C9	0.482059	3517	15388
BCL2L10	ENSG00000137875	BCL2L10	10017	BCL2L10	0.4821525	3516	15389
LCN12	ENSG00000184925	LCN12	286256	LCN12	0.4823025	3515	15390
MVP	ENSG00000013364	MVP	9961	MVP	0.48255	3514	15391
ANKAR	ENSG00000151687	ANKAR	150709	ANKAR	0.48279	3513	15392
KLHL14	ENSG00000197705	KLHL14	57565	KLHL14	0.48289	3512	15393
UTP11L	ENSG00000183520	UTP11	51118	UTP11	0.482997	3511	15394
C2orf44	ENSG00000163026	WDCP	80304	WDCP	0.483155	3510	15395
SPATC1L	ENSG00000160284	SPATC1L	84221	SPATC1L	0.48329	3509	15396
CEACAM7	ENSG00000007306	CEACAM7	1087	CEACAM7	0.483455	3508	15397
VPS13C	ENSG00000129003	VPS13C	54832	VPS13C	0.48346	3507	15398
RPS3A	ENSG00000145425	RPS3A	6189	RPS3A	0.483515	3506	15399
ADIPOR2	ENSG00000006831	ADIPOR2	79602	ADIPOR2	0.483525	3505	15400
CTAGE15	ENSG00000271079	CTAGE15	441294	CTAGE15	0.483695	3504	15401
GGT5	ENSG00000099998	GGT5	2687	GGT5	0.484005	3503	15402
LBR	ENSG00000143815	LBR	3930	LBR	0.48404	3502	15403
RNF141	ENSG00000110315	RNF141	50862	RNF141	0.484155	3501	15404
OR2H2	ENSG00000204657	OR2H2	7932	OR2H2	0.48438	3500	15405
LOC339862	NA	NA	NA	NA	0.48458	3499	15406
PRSS37	ENSG00000165076	PRSS37	136242	PRSS37	0.48471	3498	15407
